,Tweet_ID,User_ID,Tweet_Text
97,TID_10162651461321298909,UID_4045019284203170519,@nM0_USXNV https://t.co/I8YrfoGix0bIVNvrNJVM
98,TID_11762442892263622889,UID_16009260941288326387,#Hezbollah published a video demonstrating its anti-ship missiles after media reported the arrival of #US warships in the Mediterranean Sea. https://t.co/EVwOdnGdwbYG-Mfy_8mD
99,TID_11356252456671003822,UID_5473959460079121363,"And even if the earlier msg received on the name of @bhQoaWtbVHy is fake..the emotions n thoughts behind it remains the same 🙏🏻
No Indian can currently dream of a full tank anyway 🙏🏻 https://t.co/imIBRlwZjwLS~FrtmQbM"
100,TID_12948351694736564809,UID_12420152530749922308,నిర్మల్ జిల్లా నూతన సమీకృత జిల్లా సముదాయ కార్యాలయం (IDOC) ను ముఖ్యమంత్రి కె. చంద్రశేఖర రావు గారు నేడు ప్రారంభించారు. @qtF_tVEdHEdD https://t.co/BcFPRZ_k-A:xX:Cpe167
101,TID_1796883684301269647,UID_15937448373613274074,"जब बेटी लगी ,शराब घोटाले में फंसने 
लगे मोदी को, स्पेशल वाला दोस्त-दोस्त कहने  !

😁😁 https://t.co/S1hqAo:M3uxDOQwEl_I7"
102,TID_7659900129179306347,UID_13062084099935490088,"IMPORTANT NOTICE FROM VIP INDUSTRIES

#Skybags #VIP #OfficialStatement https://t.co/k2eObJzk_pIw5K7z-UhE"
103,TID_11868545184879745104,UID_9124811029667297030,"Thanks to @qKDJQv5TJEGCV Illusion Diffusion now has HD outputs

Please try it out again 🤩"
104,TID_545592841872717764,UID_4267445840879781319,"There are rumours going in Andhra / Telangana about poll numbers in our name.
Please don’t believe any such poll / numbers in our name. They are fake &amp; we have not released them.
Pls retweet if possible."
105,TID_10054430185696724225,UID_13595027123173455349,"@poUXrRvl9 Thanks for noting this @poUXrRvl9. 

The GTI report utilises Dragonfly's Terrorism Tracker data and incorporated the terminology used in their database, which mislabelled the Communist Party of India as it did not include the correct (Maoist) attribution."
106,TID_13099313191696393495,UID_2866200544569341194,There should be only one name plate on every shop : “HUMANITY” 🇮🇳
107,TID_2028671441199511620,UID_11629583346020715000,This was clicked in Gokarna by a french tourist. A message to the entire planet earth from mothe nature. Goosebumps. RT WHEN YOU SEE IT. https://t.co/8Er6CGDY5UvJtT-e7ro1
108,TID_14330110967587580457,UID_7230461346597832385,"बेंगलुरु में 'कपड़ों' से पहचान सकते हैं??   शिवाजी नगर बस स्टॉप पर बच्चों के अपहर्ताओं को रंगे हाथ पकड़ा गया।   शहर में बच्चों के “अपहरण” करने का जमावड़ा, सभी जागरूक रहें ... https://t.co/kSx9ZMuPaJrIZXcBvrGL"
109,TID_13758383105217733484,UID_12962784540579661611,"#WATCH | Karnataka Dy CM DK Shivakumar says, ""...INDIA (alliance) will form the govt"" https://t.co/sYf7-MiA-Eemfo4ooXLC"
110,TID_11397037454315637776,UID_2944208966985678501,"Tsunami of crowd at the iconic Gandhi Maidan in Patna 🔥

Over 12 lakh people joined the historic rally today. https://t.co/G14n6YB61X3t0eDWdizk"
111,TID_10006718071294617621,UID_17035508004647329236,"Rahul with BBC documentary producer six months back.
So it seems producer had planned the documentary six months back and financed by........?😡😡
#JNUCampus 
#JNUSU https://t.co/TUrfJh6nxcl9jA5EsqXD"
112,TID_1592728092627088474,UID_13382028358382793292,"“Newly appointed Uganda police spokesman hits News reporter with a caterpult for asking irrelevant question.”

😂😂😂😂😂😂😂😂😂😂💀 https://t.co/hP4cG3zkOipo0ZpW9Vcs"
113,TID_6475316628696359572,UID_14530409725414286691,ऑपरेशन रूम में बेहोश गर्भवती  महिलाओं का रेप करने वाला डॉक्टर इस्लाम मोहम्मद । https://t.co/hmm0HaD8lqYH~xDgkWCQ
114,TID_9250947748939697097,UID_13325880593062952533,"एक ओर आतंकियों की प्यारी पाकिस्तानी सेना ने Pok स्थित हिंदुओं के पौराणिक धर्मस्थल शारदा पीठ की जमीन पर अनाधिकृत कब्जा कर वहाँ कॉफी हाउस  मीट शॉप बना लिया वहीं, जिहादियों ने हिंगलाज माता मंदिर को भी ध्वस्त कर @m0KYW1 साइट को भी नहीं छोड़ा। प्रदर्शनकारीयों का भी दमन!
क्या https://t.co/VbFpgURrfd57I4_DNQLR"
115,TID_13332602023684499414,UID_11319790981827137793,"And they accept Defeat 

DK Shivkumar says INDI is not forming the Government 

 https://t.co/WUzWsbyn2_BT44rVbIQw"
116,TID_12469704912598151403,UID_14194930843867946386,"RSS banned in Canada.

Waiting for Bakths to come with a storyline that George Soros &amp; Congress are behind the ban of RSS in Canada. https://t.co/qKWr_OhsTCV14xlJc1Fo"
117,TID_13270962895496532538,UID_11150590109483361935,पूरा देश स्तब्ध है। पूरे देश की आँखों में आँसू हैं। अब तो प्रधान मंत्री जी को अपना अहंकार छोड़ देना चाहिये।
118,TID_9549987178388422401,UID_5856575808341707738,संविधान की तुलना में धर्म में कानून का स्रोत खोजने वाले धार्मिक न्यायाधीशों में तेजी से वृद्धि हुई है : डॉक्टर मोहन गोपाल #DrMohanGopal #Constitution https://t.co/UdjsDFwzCayIDN5p_mHU
119,TID_11407413345200766894,UID_9894299582571627574,"25 साल पहले फ्रांस 'लिबरल-मानवता' का पाठ रट रहा था...अब उसे 'सबक' मिल रहा है..

आम फ्रांस के नागरिकों के पास चलने को रास्ता नहीं है. https://t.co/X2YLSUmi2SwGVeAGNLX5"
120,TID_17090969359203965044,UID_14504682223653562768,9N-ANC Crash Update https://t.co/Sy9OvIDg6wxxB9N7A94J
121,TID_16596919777464391170,UID_3630620580306735315,"Association of Sunni Muslims, Dubai is offering full financial support to Muslims to fly to Karnataka to defeat 'Fascist Forces' and restore CONgress. 

Meanwhile Hindus are sleeping at home as it is a hot summer or worse lying that Mualana Modi has done nothing for Hindus. https://t.co/~I0Asbhmlmlnj:Xe9Jq4"
122,TID_2344021114487122965,UID_9820389093663320444,"देश के @hqud79fa @oRLfV2xHG8Og की हत्या की धमकी लगातार दी जा रही है। #FarmersProtest2024 से वीडियो दिखे कि, इस बार पंजाब से बचकर नहीं जाएगा। @nJI8556b इस तरह से देश के प्रधानमंत्री को मारने की बात करने वालों पर कोई कार्रवाई नहीं होना, बहुत गलत है। यह वीडियो देखिए। समझ नहीं आता https://t.co/1mMvMJlT7s3LCKary5yP"
123,TID_7553137027494889340,UID_9810548362896104290,बच्चे यहां नुपुर नुपुर करते रहे और पापा जी शेख साहब से  150 तोले का सोने का हार ले आए 😀😀 गजब बेइज्जती करते हैं मोदी जी अंधभक्तो की 😀😀 #गजब_बेइज्जती_है https://t.co/V_C0-qAKuGzQRu5J56N9
124,TID_14891189814039619178,UID_11412687148045844771,#pathan UAE fans celebrating their kings glory https://t.co/usQkLJF8ZrzJKMa0p~P0
125,TID_6808011862357280014,UID_14978137642234802846,"Chief Dr. S. Somanath &amp; team ISRO 🫡
#Chandrayaan3 https://t.co/wUO:ayGgxdUMpry_RK4L"
126,TID_10172160098027327912,UID_12960897447492870117,@fOiLpZ_Fy9e4 All deleted 😂 https://t.co/thel9ChaS80E2sBCd78a
127,TID_3269348784809379590,UID_10812111615892498239,"Its a pity that @jbgjrXYqvcj ji isn’t aware that this school was under MCD, which was ruled by BJP for 15+ years, till 2023

Had his party spent more time on education than on falsely prosecuting AAP leaders, perhaps their schools wouldn’t have been in such a pathetic state."
128,TID_13246491969992706134,UID_3366076508475044871,"#WATCH | ACB officials find money in the Pipeline of PWD Junior Engineer Shanta Gowda's house in Kalaburagi, #Karnataka https://t.co/OV5tfwV2QHx6415q:c1B"
129,TID_4651400028939892843,UID_2526612055033520620,"TMC forces pressing the button before going to press the voting button.

Stop the farce in the name of election! Democracy today is ashamed, looted by TMC supporters! https://t.co/VpTDo5S8qtf9LaZMWGiV"
130,TID_14711688472410184483,UID_11534588218160852144,"This is the same Rhiti Tiwari, daughter of BJP candidate @mj0HJwzcQR7MY who shared that meme yesterday about Rafah, and also, she is a member of @tdD4uG5hJ!  This is a shame that such Izlamic Terr0r supporters are a part of the BJP! cc @wAlF8nvQQH @bSX1OfB https://t.co/_09GM5WUmgd-FIFAMMFh"
